Date,Ticker,Open Price,Close Price,High Price,Low Price,Volume Traded,Market Cap,PE Ratio,Dividend Yield,EPS,52 Week High,52 Week Low,Sector
2025-07-09,HON,211.89,208.83,213.88,208.32,8203839,140838837209.30234,26.01,2.18,8.03,249.97,164.15,Industrials
2025-07-09,IBM,185.29,181.53,187.37,180.57,2956058,162911538461.53848,23.28,3.45,7.8,233.26,118.95,Technology
2025-07-09,INTC,33.23,32.23,33.46,31.94,9957955,124315714285.71428,17.11,1.56,1.88,39.23,24.77,Technology
2025-07-09,INTU,665.78,660.61,673.43,657.46,12579904,177856538461.53845,58.02,0.62,11.39,843.07,434.48,Technology
2025-07-09,ISRG,466.9,460.72,471.7,456.96,2785330,155242608695.65216,54.92,0.0,8.39,568.52,417.97,Healthcare
2025-07-09,JNJ,164.9,167.16,167.57,163.55,19285118,421664864864.86487,17.1,3.02,9.78,209.9,132.54,Healthcare
2025-07-09,JPM,214.43,216.05,219.02,212.53,31012707,603898795180.7229,11.81,2.57,18.29,260.37,164.58,Financials
2025-07-09,KO,65.8,65.82,66.15,65.57,28209363,287034586466.16534,25.74,3.18,2.56,76.64,59.73,Consumer Staples
2025-07-09,LLY,938.46,951.35,955.01,926.72,22965749,851207894736.8422,43.73,1.24,21.76,1274.7,723.77,Healthcare
2025-07-09,LMT,468.21,468.93,475.14,467.26,13959602,112347812500.0,15.4,2.46,30.45,532.47,414.15,Industrials
2025-07-09,LOW,244.46,247.79,251.24,243.22,12263757,156765102040.8163,20.11,1.87,12.32,278.78,179.57,Consumer Discretionary
2025-07-09,MA,484.17,483.61,490.56,480.45,19701535,453384375000.00006,34.06,0.55,14.2,537.96,436.98,Financials
2025-07-09,MDLZ,75.42,76.97,77.15,74.38,14585283,98812837837.83783,22.92,2.31,3.36,89.44,62.28,Consumer Staples
2025-07-09,MDT,88.99,90.27,90.88,88.37,6025070,115344999999.99998,16.2,3.34,5.57,97.87,66.04,Healthcare
2025-07-09,META,500.8,510.85,514.82,497.41,48299537,1416217821782.1782,23.79,0.43,21.47,636.18,403.34,Communication Services
2025-07-09,MMC,207.36,202.24,208.85,200.89,8893709,98768372093.02325,26.62,1.82,7.6,244.63,159.58,Financials
2025-07-09,MRK,128.36,126.8,129.81,126.12,8551251,312123076923.0769,16.26,2.44,7.8,161.67,92.92,Healthcare
2025-07-09,MS,102.32,104.78,105.03,101.15,3064883,172887000000.0,11.17,3.02,9.38,118.38,79.78,Financials
2025-07-09,MSFT,456.22,465.33,471.99,454.37,26989213,3316144827586.207,28.57,0.71,16.29,517.14,367.03,Technology
2025-07-09,NEE,77.37,77.99,78.59,76.32,9169786,160854375000.0,22.44,2.54,3.48,93.48,69.22,Utilities
2025-07-09,NFLX,672.58,672.85,680.13,665.74,29074302,279108148148.14813,35.92,0.0,18.73,903.07,561.0,Communication Services
2025-07-09,NKE,94.66,94.74,95.91,94.46,8381418,142110000000.0,31.13,0.98,3.04,106.92,85.74,Consumer Discretionary
2025-07-09,NOW,871.55,880.95,888.03,860.36,7587641,181372058823.52942,92.58,0.0,9.52,1148.43,594.0,Technology
2025-07-09,NVDA,488.56,504.31,509.01,487.17,68650941,2824136000000.0,46.65,0.0,10.81,581.77,409.98,Technology
2025-07-09,ORCL,147.23,147.28,149.44,146.15,27964614,419373559322.03394,23.66,1.07,6.22,173.72,126.08,Technology
2025-07-09,PEP,180.15,183.9,185.59,179.76,33053737,240091666666.6667,26.25,2.45,7.01,226.34,147.72,Consumer Staples
2025-07-09,PFE,33.87,33.93,34.42,33.76,6870004,180595161290.32257,13.24,6.3,2.56,37.3,24.82,Healthcare
2025-07-09,PG,169.46,166.04,171.83,164.57,8863024,375394782608.6956,24.6,2.39,6.75,198.37,120.99,Consumer Staples
2025-07-09,PLD,132.75,131.96,133.76,130.07,10488909,126884615384.6154,35.7,2.92,3.7,159.1,92.68,Real Estate
2025-07-09,PM,108.06,109.17,109.83,107.77,14214138,163755000000.0,19.47,4.98,5.61,123.91,88.12,Consumer Staples
2025-07-09,PYPL,69.59,70.19,71.18,69.19,7714400,75203571428.57143,17.7,0.0,3.97,76.95,64.43,Financials
2025-07-09,QCOM,210.43,205.96,211.51,205.31,20130124,215539534883.72095,15.84,1.9,13.0,243.41,160.17,Technology
2025-07-09,REGN,1086.92,1075.96,1093.56,1061.94,12156629,112486727272.72728,16.4,0.0,65.61,1294.01,763.43,Healthcare
2025-07-09,RTX,121.08,118.77,122.64,118.14,9863804,156675319148.93616,17.73,2.18,6.7,148.98,101.66,Industrials
2025-07-09,SCHW,79.87,81.61,81.94,78.7,2098386,137716875000.0,17.67,1.14,4.62,90.1,64.96,Financials
2025-07-09,SO,86.66,86.02,86.98,85.64,14888077,89056000000.0,19.76,3.44,4.35,100.33,59.73,Utilities
2025-07-09,SPGI,455.0,450.57,458.75,444.64,4467149,142027500000.0,32.84,0.78,13.72,529.24,302.16,Financials
2025-07-09,SYK,381.06,375.94,386.61,372.33,5696418,137167297297.2973,34.1,0.82,11.02,431.02,254.9,Healthcare
2025-07-09,T,19.5,19.4,19.6,19.3,3084618,124714285714.2857,9.02,7.36,2.15,22.85,15.73,Communication Services
2025-07-09,TJX,115.73,117.38,118.75,115.47,5357708,132052500000.0,27.25,1.21,4.31,135.24,78.04,Consumer Discretionary
2025-07-09,TMO,568.61,578.53,584.07,563.31,24120946,219442413793.10342,27.02,0.3,21.41,659.53,525.58,Healthcare
2025-07-09,TSLA,245.51,239.86,246.22,238.77,28926439,784157692307.6924,59.52,0.0,4.03,301.93,169.53,Consumer Discretionary
2025-07-09,TXN,204.33,208.8,210.31,202.04,5815302,188429268292.68292,27.44,2.36,7.61,264.84,137.18,Technology
2025-07-09,UBER,78.73,78.57,79.81,78.05,7450903,151901999999.99997,29.17,0.0,2.69,102.67,69.34,Technology
2025-07-09,UNH,605.62,604.61,611.95,595.88,11525776,554225833333.3333,21.91,1.1,27.6,780.78,547.97,Healthcare
2025-07-09,UNP,247.43,241.78,249.73,239.49,11989983,146964313725.4902,24.18,2.22,10.0,310.68,221.28,Industrials
2025-07-09,UPS,149.77,147.45,151.88,146.76,12426415,118911290322.58063,17.05,3.46,8.65,189.95,131.05,Industrials
2025-07-09,V,295.17,301.84,305.94,292.92,28682954,603680000000.0,29.4,0.68,10.27,326.77,217.38,Financials
2025-07-09,VRTX,470.95,479.41,480.55,466.58,3291900,124846354166.66667,26.98,0.0,17.77,616.16,322.37,Healthcare
2025-07-09,VZ,42.99,43.64,43.96,42.43,3829880,169711111111.1111,7.71,5.63,5.66,54.87,30.2,Communication Services
2025-07-09,WMT,74.2,75.14,75.71,73.55,23786794,588509090909.091,27.4,1.31,2.74,92.76,67.67,Consumer Staples
2025-07-09,XOM,119.99,119.59,121.34,119.15,16419017,468597551020.40814,15.14,3.22,7.9,134.18,83.37,Energy
2025-07-09,ZTS,149.4,147.46,150.32,147.15,8412113,66848533333.333336,25.81,0.72,5.71,170.98,120.22,Healthcare
2025-07-10,AAPL,202.31,197.07,203.46,196.04,49547600,3076214634146.3413,32.19,0.46,6.12,254.45,152.68,Technology
2025-07-10,ABBV,183.02,179.07,185.67,178.22,22645082,304173698630.13696,16.68,3.39,10.74,221.85,155.6,Healthcare
2025-07-10,ABT,122.18,119.91,123.01,119.08,23443421,199850000000.0,19.25,1.68,6.23,150.78,107.11,Healthcare
2025-07-10,ADBE,606.13,600.59,614.64,598.02,23610398,260255666666.66666,48.86,0.0,12.29,771.28,550.18,Technology
2025-07-10,ADP,264.29,269.22,271.59,261.41,6210374,110855294117.64706,25.72,2.02,10.47,317.12,208.8,Financials
2025-07-10,AMD,157.44,156.95,158.12,156.29,18461674,237803030303.0303,41.99,0.0,3.74,192.14,125.76,Technology
2025-07-10,AMGN,310.32,303.89,313.89,302.88,12169298,154435901639.34424,14.19,2.81,21.42,396.75,268.44,Healthcare
2025-07-10,AMT,206.92,203.79,209.28,202.04,5919534,94439268292.68292,31.47,2.61,6.48,259.47,135.53,Real Estate
2025-07-10,AMZN,176.95,175.08,178.2,174.34,38679732,1800822857142.8572,38.16,0.0,4.59,233.05,126.52,Consumer Discretionary
2025-07-10,AVGO,1703.98,1680.83,1709.62,1675.23,24249179,771204352941.1764,32.36,1.69,51.94,2030.52,1524.73,Technology
2025-07-10,BAC,40.26,40.55,40.83,39.84,30082828,301767441860.4651,16.88,2.05,2.4,44.69,29.0,Financials
2025-07-10,BKNG,3739.56,3655.34,3752.18,3638.73,12707808,131592240000.0,21.07,0.0,173.49,4478.14,2861.23,Consumer Discretionary
2025-07-10,BLK,880.91,899.98,904.68,876.7,8552605,138854057142.85715,23.32,2.3,38.59,1204.33,620.61,Financials
2025-07-10,BMY,54.1,54.42,54.82,53.72,14217332,103892727272.72728,11.51,4.92,4.73,71.18,44.0,Healthcare
2025-07-10,BRK.B,433.46,431.12,435.42,424.98,27127130,891972413793.1034,16.68,0.0,25.85,465.96,303.12,Financials
2025-07-10,C,65.39,65.16,66.35,64.9,4499431,125307692307.69232,9.64,3.78,6.76,87.8,57.64,Financials
2025-07-10,CAT,362.88,354.69,367.12,349.76,8232013,184438800000.0,15.27,2.2,23.23,475.35,313.77,Industrials
2025-07-10,CB,248.5,252.55,253.78,247.87,9743031,97927551020.40817,13.52,1.86,18.68,294.1,209.59,Financials
2025-07-10,COST,885.6,886.0,891.88,878.79,28065117,384777142857.1429,40.99,0.48,21.62,1045.64,597.76,Consumer Staples
2025-07-10,CRM,277.95,284.25,286.04,276.73,27168208,268745454545.45456,39.68,0.0,7.16,370.21,239.62,Technology
2025-07-10,CVX,165.62,169.1,170.71,165.01,23846774,301778461538.4615,14.85,3.16,11.39,189.32,154.8,Energy
2025-07-10,DIS,115.55,115.38,116.95,115.14,4710746,199107079646.01767,32.17,0.0,3.59,148.78,93.52,Communication Services
2025-07-10,DUK,114.66,115.16,116.44,114.32,8261153,85846545454.54544,19.2,3.83,6.0,126.74,80.46,Utilities
2025-07-10,ELV,554.53,541.22,561.51,535.68,5623144,121896396396.39641,16.04,1.08,33.74,708.52,354.66,Healthcare
2025-07-10,GE,181.34,183.38,184.27,180.43,3241944,193858857142.85715,28.47,0.43,6.44,229.99,163.56,Industrials
2025-07-10,GILD,77.41,78.56,79.4,77.02,3724377,93290000000.0,16.23,4.03,4.84,89.3,72.25,Healthcare
2025-07-10,GOOGL,174.12,170.18,174.56,168.61,69654022,2024804532577.9038,25.97,0.0,6.55,193.65,156.37,Communication Services
2025-07-10,GS,474.85,479.48,485.18,469.2,4208152,161563913043.47827,12.91,2.15,37.14,617.87,364.53,Financials
2025-07-10,HD,372.28,369.97,373.33,368.72,13562321,385174246575.3425,27.51,2.38,13.45,443.7,258.38,Consumer Discretionary
2025-07-10,HON,221.45,226.6,228.35,218.21,14312634,152823255813.95346,26.42,1.9,8.58,271.91,159.82,Industrials
2025-07-10,IBM,185.79,186.07,187.73,183.57,12655006,166985897435.89743,19.93,3.66,9.34,209.13,168.01,Technology
2025-07-10,INTC,35.97,36.06,36.45,35.61,2425248,139088571428.5714,18.97,1.54,1.9,39.13,30.62,Technology
2025-07-10,INTU,656.99,678.67,683.53,649.83,4442734,182718846153.84613,71.13,0.62,9.54,803.87,457.79,Technology
2025-07-10,ISRG,476.82,470.18,483.63,463.84,4909728,158430217391.30435,52.91,0.0,8.89,609.76,399.01,Healthcare
2025-07-10,JNJ,162.3,162.14,163.85,159.8,19516489,409001801801.80176,15.46,2.64,10.49,175.41,135.5,Healthcare
2025-07-10,JPM,214.35,216.88,218.11,212.79,12346756,606218795180.7229,13.72,2.35,15.81,275.31,190.03,Financials
2025-07-10,KO,66.12,66.06,66.41,65.43,16990751,288081203007.5188,26.14,2.66,2.53,79.3,55.98,Consumer Staples
2025-07-10,LLY,974.68,989.58,996.2,965.81,19459581,885413684210.5264,48.7,1.11,20.32,1273.67,846.41,Healthcare
2025-07-10,LMT,484.8,474.77,487.53,469.14,7758680,113746979166.66667,16.11,2.45,29.47,549.25,408.15,Industrials
2025-07-10,LOW,243.1,239.98,245.42,238.74,9352439,151824081632.65305,23.35,1.93,10.28,265.86,158.46,Consumer Discretionary
2025-07-10,MA,480.2,486.9,490.97,475.17,12220419,456468750000.0,36.28,0.45,13.42,526.35,354.93,Financials
2025-07-10,MDLZ,72.77,72.32,73.59,71.85,5375379,92843243243.24324,21.18,2.18,3.41,88.04,57.41,Consumer Staples
2025-07-10,MDT,94.19,95.7,96.84,93.93,3110425,122283333333.33334,14.89,3.51,6.43,120.34,68.71,Healthcare
2025-07-10,META,504.21,503.06,507.06,496.84,78163650,1394621782178.2178,20.74,0.42,24.26,633.55,431.98,Communication Services
2025-07-10,MMC,214.32,210.37,216.78,207.37,5122233,102738837209.30232,27.0,1.89,7.79,283.65,170.45,Financials
2025-07-10,MRK,129.46,128.7,131.11,127.21,30140050,316799999999.99994,18.03,2.83,7.14,163.83,115.1,Healthcare
2025-07-10,MS,103.17,104.19,105.36,102.81,12981097,171913500000.0,11.62,3.36,8.97,120.87,75.75,Financials
2025-07-10,MSFT,427.98,441.73,444.34,426.01,60883896,3147960919540.23,34.05,0.63,12.97,516.01,360.93,Technology
2025-07-10,NEE,83.72,82.8,84.32,82.41,10305521,170775000000.0,19.83,2.93,4.18,96.33,65.71,Utilities
2025-07-10,NFLX,666.94,677.36,687.16,664.91,34879095,280978962962.96295,36.88,0.0,18.37,896.08,583.7,Communication Services
2025-07-10,NKE,85.95,86.59,87.1,85.37,5799624,129885000000.0,31.77,1.08,2.73,116.61,62.36,Consumer Discretionary
2025-07-10,NOW,860.22,879.22,885.05,849.6,8946074,181015882352.94116,77.44,0.0,11.35,1070.23,649.94,Technology
2025-07-10,NVDA,496.09,502.45,504.04,494.57,80064350,2813719999999.9995,46.81,0.0,10.73,602.73,417.03,Technology
2025-07-10,ORCL,150.47,147.63,151.88,146.12,8565471,420370169491.52545,24.28,1.19,6.08,164.2,120.54,Technology
2025-07-10,PEP,188.7,189.65,191.41,186.93,10995664,247598611111.11108,22.84,2.48,8.3,246.76,168.0,Consumer Staples
2025-07-10,PFE,30.29,30.01,30.53,29.58,9851320,159730645161.29034,13.78,6.31,2.18,38.42,22.45,Healthcare
2025-07-10,PG,168.35,166.31,169.58,165.52,28196358,376005217391.3044,27.82,2.19,5.98,187.35,144.4,Consumer Staples
2025-07-10,PLD,129.83,130.11,130.54,129.14,10075194,125105769230.76924,31.18,2.79,4.17,169.28,118.24,Real Estate
2025-07-10,PM,107.79,105.83,109.38,104.78,7216393,158745000000.0,19.93,4.66,5.31,139.38,91.96,Consumer Staples
2025-07-10,PYPL,65.6,66.55,67.18,65.21,12973043,71303571428.57143,15.72,0.0,4.23,73.38,49.72,Financials
2025-07-10,QCOM,215.22,207.94,217.04,206.7,32557053,217611627906.97675,20.57,1.77,10.11,278.56,159.16,Technology
2025-07-10,REGN,1124.16,1120.97,1135.36,1109.81,5676625,117192318181.81818,19.87,0.0,56.42,1509.55,929.89,Healthcare
2025-07-10,RTX,114.16,113.74,114.84,113.31,13598964,150040000000.0,16.28,2.1,6.99,127.24,98.79,Industrials
2025-07-10,SCHW,80.39,81.9,83.03,79.36,7898985,138206250000.00003,17.81,1.1,4.6,110.3,66.52,Financials
2025-07-10,SO,86.22,85.81,86.85,85.31,7861373,88838588235.29413,18.45,3.68,4.65,112.14,74.58,Utilities
2025-07-10,SPGI,463.47,454.06,469.91,448.04,14427080,143127608695.6522,33.49,0.88,13.56,592.13,354.13,Financials
2025-07-10,SYK,376.16,377.34,380.04,374.78,10164609,137678108108.10812,30.94,0.94,12.2,427.45,280.27,Healthcare
2025-07-10,T,20.24,20.47,20.62,20.13,9750525,131592857142.85713,9.12,7.56,2.24,22.37,14.71,Communication Services
2025-07-10,TJX,118.41,121.19,122.15,117.95,13346608,136338749999.99998,25.92,1.26,4.68,134.89,86.11,Consumer Discretionary
2025-07-10,TMO,585.11,596.7,598.69,578.12,25198771,226334482758.62073,28.85,0.29,20.68,660.48,510.3,Healthcare
2025-07-10,TSLA,258.13,258.23,260.12,254.51,10224137,844213461538.4615,51.49,0.0,5.02,341.15,209.46,Consumer Discretionary
2025-07-10,TXN,200.15,197.07,201.9,195.03,6548023,177843658536.58536,20.53,2.34,9.6,262.12,176.97,Technology
2025-07-10,UBER,75.92,73.76,76.28,72.98,12671705,142602666666.6667,25.07,0.0,2.94,95.8,58.06,Technology
2025-07-10,UNH,618.01,632.4,640.99,614.27,22472838,579700000000.0,21.05,1.31,30.04,803.75,544.69,Healthcare
2025-07-10,UNP,247.6,252.77,253.34,245.67,10414812,153644509803.92157,21.2,2.3,11.92,323.09,213.99,Industrials
2025-07-10,UPS,152.27,152.73,154.36,151.53,8361543,123169354838.70967,14.64,3.18,10.43,187.47,118.17,Industrials
2025-07-10,V,299.34,296.76,303.14,294.25,20594382,593520000000.0,32.54,0.7,9.12,376.76,248.22,Financials
2025-07-10,VRTX,480.33,477.88,483.43,471.31,4812942,124447916666.66667,27.16,0.0,17.59,629.53,384.82,Healthcare
2025-07-10,VZ,44.3,43.59,44.93,43.47,5381858,169516666666.6667,9.89,6.66,4.41,50.64,32.45,Communication Services
2025-07-10,WMT,68.39,67.38,68.57,67.14,16256741,527731468531.4685,27.76,1.19,2.43,77.99,61.08,Consumer Staples
2025-07-10,XOM,122.58,120.69,124.0,119.55,25973681,472907755102.04083,12.07,2.97,10.0,162.91,90.18,Energy
2025-07-10,ZTS,150.34,152.41,153.33,149.73,3928257,69092533333.33333,23.88,0.75,6.38,165.13,123.27,Healthcare
2025-07-11,AAPL,206.09,211.98,213.68,204.1,83320167,3308956097560.9756,26.33,0.46,8.05,245.49,164.51,Technology
2025-07-11,ABBV,177.92,176.24,178.93,175.63,26983432,299366575342.46576,14.61,3.38,12.06,205.61,156.39,Healthcare
2025-07-11,ABT,119.26,119.72,120.01,118.19,12408504,199533333333.33334,25.16,1.79,4.76,149.03,86.62,Healthcare
2025-07-11,ADBE,591.91,581.06,597.88,576.5,9942842,251792666666.66666,40.88,0.0,14.21,688.52,483.92,Technology
2025-07-11,ADP,251.76,251.51,255.47,248.88,13499486,103562941176.47058,26.68,2.15,9.43,279.63,214.81,Financials
2025-07-11,AMD,167.16,166.68,168.0,165.75,8015485,252545454545.45456,40.49,0.0,4.12,196.05,118.53,Technology
2025-07-11,AMGN,311.62,310.9,315.96,308.43,12035779,157998360655.7377,13.14,3.26,23.66,355.55,274.93,Healthcare
2025-07-11,AMT,198.46,199.13,200.07,195.72,13434692,92279756097.56097,27.8,2.29,7.16,220.11,145.53,Real Estate
2025-07-11,AMZN,174.3,170.55,175.54,169.7,72369202,1754228571428.5715,37.68,0.0,4.53,228.96,147.53,Consumer Discretionary
2025-07-11,AVGO,1684.8,1718.78,1742.52,1659.92,22978614,788616705882.3529,33.1,1.63,51.93,2261.54,1370.59,Technology
2025-07-11,BAC,42.9,43.76,44.28,42.72,34212983,325655813953.48834,15.51,1.92,2.82,56.2,38.39,Financials
2025-07-11,BKNG,3721.39,3780.14,3808.47,3674.12,8410961,136085039999.99998,21.29,0.0,177.55,5007.88,3466.52,Consumer Discretionary
2025-07-11,BLK,865.58,868.32,879.42,863.07,7941675,133969371428.57143,24.76,2.31,35.07,937.79,584.56,Financials
2025-07-11,BMY,55.12,55.36,56.15,54.31,11988774,105687272727.27274,10.31,4.37,5.37,60.04,37.17,Healthcare
2025-07-11,BRK.B,434.48,425.92,440.32,423.95,18956614,881213793103.4484,16.08,0.0,26.49,494.05,358.98,Financials
2025-07-11,C,63.77,62.37,64.15,62.16,5142407,119942307692.30768,11.62,4.0,5.37,71.48,49.91,Financials
2025-07-11,CAT,368.99,363.6,372.2,362.54,7224919,189072000000.0,13.86,1.93,26.23,472.48,320.8,Industrials
2025-07-11,CB,246.78,241.39,247.89,240.54,9210643,93600204081.63264,15.2,1.93,15.88,303.94,190.24,Financials
2025-07-11,COST,857.56,847.4,865.93,844.39,20022396,368013714285.71423,47.82,0.5,17.72,1091.46,584.14,Consumer Staples
2025-07-11,CRM,277.33,276.84,279.84,272.84,15269664,261739636363.63635,36.05,0.0,7.68,306.73,245.68,Technology
2025-07-11,CVX,167.72,168.9,169.64,166.33,24959302,301421538461.53845,15.93,3.28,10.6,184.75,154.16,Energy
2025-07-11,DIS,112.11,109.81,112.49,108.48,12964061,189495132743.36285,33.89,0.0,3.24,122.69,80.28,Communication Services
2025-07-11,DUK,109.53,108.23,111.01,107.15,14404676,80680545454.54546,20.78,3.93,5.21,121.17,88.48,Utilities
2025-07-11,ELV,559.56,548.44,562.15,540.98,13901339,123522522522.52254,17.54,1.11,31.27,668.52,482.18,Healthcare
2025-07-11,GE,181.72,184.54,185.83,179.12,7658307,195085142857.14285,23.87,0.37,7.73,205.62,167.96,Industrials
2025-07-11,GILD,77.82,76.34,78.07,75.6,14462306,90653750000.0,16.43,3.61,4.65,99.77,57.06,Healthcare
2025-07-11,GOOGL,183.57,179.25,186.18,178.19,84234970,2132719546742.2097,22.41,0.0,8.0,208.72,121.67,Communication Services
2025-07-11,GS,445.68,445.48,447.09,440.55,12706475,150107391304.34784,12.78,2.25,34.86,561.36,331.05,Financials
2025-07-11,HD,379.15,380.12,384.91,377.48,30981484,395741369863.0137,25.42,2.12,14.95,459.32,266.59,Consumer Discretionary
2025-07-11,HON,212.51,208.18,213.26,207.31,6587651,140400465116.27908,29.26,1.97,7.11,240.94,162.56,Industrials
2025-07-11,IBM,201.43,201.99,203.84,198.51,13654970,181273076923.07693,24.02,3.36,8.41,220.25,167.85,Technology
2025-07-11,INTC,36.16,35.36,36.7,34.99,2807725,136388571428.57143,19.47,1.48,1.82,40.04,31.22,Technology
2025-07-11,INTU,668.48,663.59,671.92,656.49,6072378,178658846153.84616,63.95,0.63,10.38,885.47,509.18,Technology
2025-07-11,ISRG,445.76,453.08,457.0,444.82,7498773,152668260869.56522,46.41,0.0,9.76,562.0,385.73,Healthcare
2025-07-11,JNJ,164.1,163.16,166.07,161.77,12302999,411574774774.7748,13.99,2.82,11.66,206.62,109.21,Healthcare
2025-07-11,JPM,198.26,202.77,204.78,195.63,8057479,566778795180.7229,12.29,2.38,16.5,246.72,135.14,Financials
2025-07-11,KO,68.29,67.59,69.08,67.44,28199574,294753383458.6466,25.81,2.84,2.62,90.6,56.15,Consumer Staples
2025-07-11,LLY,966.31,979.7,987.73,959.22,14652521,876573684210.5264,41.08,1.23,23.85,1237.86,762.63,Healthcare
2025-07-11,LMT,494.1,502.86,506.23,488.97,3884490,120476875000.0,17.0,2.37,29.58,658.31,372.36,Industrials
2025-07-11,LOW,238.45,239.92,240.79,236.87,12746432,151786122448.97958,20.66,1.86,11.61,316.53,201.26,Consumer Discretionary
2025-07-11,MA,472.81,477.42,484.26,467.13,15128285,447581250000.0,36.9,0.47,12.94,625.84,438.2,Financials
2025-07-11,MDLZ,74.39,75.63,75.88,73.64,13002331,97092567567.56755,18.18,2.1,4.16,96.04,59.97,Consumer Staples
2025-07-11,MDT,89.8,90.22,91.31,89.61,5041069,115281111111.11111,14.3,2.99,6.31,118.08,77.41,Healthcare
2025-07-11,META,521.44,523.41,526.68,517.2,36657334,1451037623762.3762,22.82,0.43,22.94,671.71,428.4,Communication Services
2025-07-11,MMC,218.71,215.71,221.09,213.58,6200056,105346744186.04651,21.2,1.88,10.18,286.23,148.3,Financials
2025-07-11,MRK,125.29,124.43,126.01,123.3,17517044,306289230769.2308,17.54,2.76,7.09,159.2,103.59,Healthcare
2025-07-11,MS,97.88,98.52,99.62,97.48,4794411,162558000000.0,12.92,3.48,7.63,115.54,68.66,Financials
2025-07-11,MSFT,438.68,428.09,439.93,421.83,74087636,3050756321839.08,27.65,0.64,15.48,463.74,351.98,Technology
2025-07-11,NEE,78.03,78.98,79.67,77.69,11640520,162896250000.0,20.28,2.71,3.89,100.51,51.37,Utilities
2025-07-11,NFLX,657.71,655.5,664.68,647.22,31589567,271911111111.1111,41.09,0.0,15.95,875.22,560.28,Communication Services
2025-07-11,NKE,88.06,87.66,88.47,86.46,10398463,131490000000.0,26.02,1.08,3.37,110.11,75.62,Consumer Discretionary
2025-07-11,NOW,832.8,855.65,858.97,825.66,4122860,176163235294.11765,87.35,0.0,9.8,937.26,639.28,Technology
2025-07-11,NVDA,491.12,503.75,508.17,484.5,47562160,2821000000000.0,44.64,0.0,11.28,666.22,355.39,Technology
2025-07-11,ORCL,144.07,143.1,146.18,142.08,21667168,407471186440.6779,24.44,1.17,5.86,180.34,117.34,Technology
2025-07-11,PEP,178.35,176.53,179.95,175.71,32202993,230469722222.22223,22.97,2.52,7.69,236.73,154.58,Consumer Staples
2025-07-11,PFE,28.86,28.96,29.35,28.74,10140223,154141935483.87097,12.81,5.67,2.26,37.05,22.07,Healthcare
2025-07-11,PG,178.88,177.68,180.44,176.46,32671219,401711304347.8261,26.1,2.36,6.81,234.93,129.21,Consumer Staples
2025-07-11,PLD,134.62,136.79,137.67,133.31,6011012,131528846153.84613,33.21,2.91,4.12,180.6,121.96,Real Estate
2025-07-11,PM,109.0,108.19,109.22,107.49,10438506,162285000000.0,15.73,4.45,6.88,143.81,89.69,Consumer Staples
2025-07-11,PYPL,69.32,69.05,70.31,68.26,10753667,73982142857.14285,17.78,0.0,3.88,79.9,62.95,Financials
2025-07-11,QCOM,221.04,215.92,222.88,214.16,26416687,225962790697.6744,15.69,1.83,13.76,267.78,196.54,Technology
2025-07-11,REGN,1140.45,1137.0,1146.99,1132.51,2456045,118868181818.18182,15.9,0.0,71.51,1369.8,866.18,Healthcare
2025-07-11,RTX,122.86,125.13,126.81,122.52,10673296,165065106382.97873,19.15,2.45,6.53,146.29,103.81,Industrials
2025-07-11,SCHW,75.09,73.28,75.78,73.05,5681186,123660000000.0,18.87,1.23,3.88,81.15,56.91,Financials
2025-07-11,SO,86.16,87.29,87.58,85.54,8588040,90370823529.41176,16.86,3.64,5.18,102.64,64.47,Utilities
2025-07-11,SPGI,447.59,447.75,454.03,445.6,14195107,141138586956.52173,40.48,0.84,11.06,595.8,319.5,Financials
2025-07-11,SYK,371.92,363.89,374.84,358.9,14729615,132770675675.67566,31.21,0.97,11.66,455.84,266.94,Healthcare
2025-07-11,T,23.0,22.97,23.34,22.64,6595822,147664285714.2857,8.54,6.72,2.69,29.41,20.02,Communication Services
2025-07-11,TJX,124.73,126.33,127.99,123.59,14947822,142121250000.0,20.83,1.32,6.06,157.15,100.75,Consumer Discretionary
2025-07-11,TMO,599.24,604.7,610.93,594.67,14323275,229368965517.24142,25.55,0.31,23.67,774.91,463.74,Healthcare
2025-07-11,TSLA,258.97,252.8,261.63,251.43,12297776,826461538461.5385,54.45,0.0,4.64,324.64,180.58,Consumer Discretionary
2025-07-11,TXN,206.78,205.86,208.96,203.61,9008287,185776097560.97562,24.26,2.5,8.49,225.95,146.05,Technology
2025-07-11,UBER,71.38,72.13,72.4,70.46,9250308,139451333333.3333,25.49,0.0,2.83,89.49,56.43,Technology
2025-07-11,UNH,608.69,612.07,614.35,605.41,28041710,561064166666.6667,24.8,1.17,24.68,820.91,472.87,Healthcare
2025-07-11,UNP,256.71,260.62,263.67,254.51,6080100,158416078431.37256,20.92,1.99,12.46,285.21,191.52,Industrials
2025-07-11,UPS,162.54,161.28,164.26,160.9,4400607,130064516129.03224,18.13,3.22,8.9,188.34,135.14,Industrials
2025-07-11,V,280.87,280.15,281.61,278.89,28541817,560299999999.9999,27.79,0.63,10.08,338.32,197.88,Financials
2025-07-11,VRTX,481.36,490.03,493.49,477.04,13877214,127611979166.66667,24.51,0.0,19.99,632.04,421.89,Healthcare
2025-07-11,VZ,43.64,44.16,44.76,43.43,7133431,171733333333.3333,8.47,6.17,5.21,58.83,33.95,Communication Services
