Date,Ticker,Open Price,Close Price,High Price,Low Price,Volume Traded,Market Cap,PE Ratio,Dividend Yield,EPS,52 Week High,52 Week Low,Sector
2025-06-07,HD,352.0,346.47,355.87,344.4,26989339,360708493150.68494,27.96,2.23,12.39,401.43,301.62,Consumer Discretionary
2025-06-07,HON,209.16,207.49,211.24,206.68,14325779,139935116279.06976,23.85,2.02,8.7,252.13,160.07,Industrials
2025-06-07,IBM,197.03,196.24,198.27,193.61,8336535,176112820512.82053,25.28,3.73,7.76,262.56,142.0,Technology
2025-06-07,INTC,37.27,37.92,38.13,37.01,10430213,146262857142.85715,17.78,1.47,2.13,46.71,29.21,Technology
2025-06-07,INTU,652.38,662.22,671.94,645.36,9574113,178290000000.00003,62.49,0.63,10.6,775.97,530.63,Technology
2025-06-07,ISRG,470.13,471.73,473.54,463.46,4684025,158952500000.0,48.15,0.0,9.8,599.65,428.37,Healthcare
2025-06-07,JNJ,166.73,168.97,171.45,164.3,10853602,426230630630.6306,13.91,2.8,12.15,201.5,128.99,Healthcare
2025-06-07,JPM,198.88,195.76,199.82,193.84,28328863,547184578313.253,13.0,2.49,15.06,240.24,160.27,Financials
2025-06-07,KO,67.39,66.21,67.53,65.79,25492249,288735338345.8646,25.57,2.87,2.59,80.68,46.08,Consumer Staples
2025-06-07,LLY,967.6,989.24,1001.21,964.71,12161851,885109473684.2106,48.18,1.13,20.53,1128.12,865.05,Healthcare
2025-06-07,LMT,490.96,486.74,493.48,485.31,14317959,116614791666.66667,19.17,2.56,25.39,624.62,375.23,Industrials
2025-06-07,LOW,235.94,240.85,241.78,234.46,14859661,152374489795.91837,25.27,1.67,9.53,295.79,183.45,Consumer Discretionary
2025-06-07,MA,478.91,470.74,484.26,468.94,26399900,441318750000.00006,32.9,0.55,14.31,577.12,357.12,Financials
2025-06-07,MDLZ,70.79,69.48,71.59,69.03,9615169,89197297297.2973,21.18,2.34,3.28,92.83,58.16,Consumer Staples
2025-06-07,MDT,92.91,93.6,94.66,91.53,13807686,119600000000.0,13.66,2.99,6.85,124.83,69.7,Healthcare
2025-06-07,META,518.41,525.11,532.12,511.2,68331077,1455750495049.505,24.75,0.38,21.22,618.44,350.02,Communication Services
2025-06-07,MMC,218.81,222.08,224.18,215.94,11339255,108457674418.60464,23.16,1.85,9.59,246.83,154.84,Financials
2025-06-07,MRK,133.29,135.83,136.27,131.48,20990113,334350769230.7693,14.82,2.7,9.17,162.5,124.03,Healthcare
2025-06-07,MS,104.17,105.46,106.61,103.53,7315909,174009000000.0,11.3,3.4,9.33,115.99,96.58,Financials
2025-06-07,MSFT,431.69,439.3,445.39,429.05,26101208,3130643678160.9194,33.26,0.76,13.21,479.35,368.79,Technology
2025-06-07,NEE,84.03,83.87,84.79,83.55,3943312,172981875000.0,20.59,2.7,4.07,111.82,58.69,Utilities
2025-06-07,NFLX,659.09,666.33,672.45,652.45,29588159,276403555555.55554,38.4,0.0,17.35,896.58,588.87,Communication Services
2025-06-07,NKE,92.84,93.05,93.35,91.76,13783639,139575000000.0,26.12,0.9,3.56,123.44,74.47,Consumer Discretionary
2025-06-07,NOW,820.51,816.47,828.77,809.69,11066707,168096764705.88235,75.36,0.0,10.83,925.9,722.13,Technology
2025-06-07,NVDA,494.95,509.26,514.35,490.92,85310764,2851856000000.0005,39.86,0.0,12.78,677.45,466.17,Technology
2025-06-07,ORCL,151.92,154.94,156.29,151.61,17710193,441185084745.76276,25.68,1.07,6.03,200.31,109.77,Technology
2025-06-07,PEP,183.64,181.43,184.82,180.66,29678886,236866944444.44446,23.97,2.9,7.57,214.7,131.36,Consumer Staples
2025-06-07,PFE,28.47,28.92,29.03,28.39,7973479,153929032258.0645,12.84,6.23,2.25,36.06,25.02,Healthcare
2025-06-07,PG,172.53,169.44,173.46,168.88,32670704,383081739130.4348,27.43,2.26,6.18,183.38,149.33,Consumer Staples
2025-06-07,PLD,131.56,132.16,132.81,130.72,3986319,127076923076.92308,34.04,2.98,3.88,152.35,103.74,Real Estate
2025-06-07,PM,108.2,107.23,109.0,106.81,7940096,160845000000.0,16.52,4.51,6.49,129.75,84.86,Consumer Staples
2025-06-07,PYPL,73.87,74.92,75.99,73.19,8342173,80271428571.42857,19.36,0.0,3.87,97.41,58.97,Financials
2025-06-07,QCOM,220.85,227.6,229.39,219.92,14379373,238186046511.6279,17.2,1.69,13.23,290.38,167.54,Technology
2025-06-07,REGN,1096.82,1075.71,1106.32,1069.54,13566161,112460590909.09091,15.7,0.0,68.52,1432.97,948.23,Healthcare
2025-06-07,RTX,110.78,108.72,111.49,108.41,14013573,143417872340.42554,17.18,2.15,6.33,133.59,90.16,Industrials
2025-06-07,SCHW,75.3,74.65,75.93,73.6,14311148,125971875000.00002,19.7,1.18,3.79,89.08,67.66,Financials
2025-06-07,SO,84.67,84.82,85.22,84.25,12697182,87813647058.82353,16.32,3.54,5.2,114.07,68.58,Utilities
2025-06-07,SPGI,469.69,463.46,471.09,461.0,14300102,146090652173.91302,39.8,0.76,11.64,615.73,336.83,Financials
2025-06-07,SYK,380.62,381.32,386.69,379.7,7989003,139130270270.2703,33.25,0.96,11.47,434.9,263.74,Healthcare
2025-06-07,T,21.23,20.97,21.52,20.92,6389442,134807142857.14285,7.1,7.02,2.95,26.55,17.44,Communication Services
2025-06-07,TJX,121.94,121.77,123.19,119.96,6353089,136991250000.0,25.28,1.24,4.82,163.13,107.41,Consumer Discretionary
2025-06-07,TMO,565.08,575.83,579.32,558.51,14319506,218418275862.06897,25.25,0.32,22.81,746.02,422.3,Healthcare
2025-06-07,TSLA,256.53,257.89,258.92,254.76,10485573,843101923076.9231,54.73,0.0,4.71,308.4,228.19,Consumer Discretionary
2025-06-07,TXN,200.76,194.91,203.54,192.86,10373456,175894390243.90244,23.52,2.53,8.29,213.54,153.17,Technology
2025-06-07,UBER,74.57,77.0,78.01,74.07,6753085,148866666666.66666,27.17,0.0,2.83,94.68,60.0,Technology
2025-06-07,UNH,597.45,607.9,613.93,594.3,27130290,557241666666.6666,27.59,1.19,22.03,681.32,441.29,Healthcare
2025-06-07,UNP,264.24,262.69,267.34,262.04,9508516,159674313725.4902,23.89,2.1,11.0,337.46,210.89,Industrials
2025-06-07,UPS,163.34,162.94,165.6,162.44,13144881,131403225806.45161,15.05,3.26,10.83,199.71,134.67,Industrials
2025-06-07,V,301.65,304.04,305.01,297.74,13835383,608080000000.0,29.68,0.67,10.24,404.44,241.56,Financials
2025-06-07,VRTX,470.91,470.57,476.93,467.65,8789235,122544270833.33333,29.82,0.0,15.78,596.7,330.49,Healthcare
2025-06-07,VZ,47.93,47.45,48.07,47.29,7236799,184527777777.7778,8.7,5.71,5.45,52.0,31.74,Communication Services
2025-06-07,WMT,68.93,69.18,69.49,68.29,33931107,541829370629.37067,25.49,1.22,2.71,76.34,53.57,Consumer Staples
2025-06-07,XOM,127.98,129.65,131.4,127.38,20281136,508016326530.61224,14.71,3.22,8.81,164.56,87.97,Energy
2025-06-07,ZTS,152.27,149.93,154.07,149.18,11478986,67968266666.66667,26.23,0.73,5.72,183.16,121.72,Healthcare
2025-06-08,AAPL,207.88,213.54,215.04,206.62,39916529,3333307317073.171,24.67,0.53,8.66,257.5,180.35,Technology
2025-06-08,ABBV,181.51,182.04,183.08,180.92,12306147,309218630136.98627,16.21,3.18,11.23,236.32,149.94,Healthcare
2025-06-08,ABT,124.22,123.98,125.86,123.42,25085729,206633333333.33334,23.96,1.95,5.17,151.0,89.94,Healthcare
2025-06-08,ADBE,608.44,621.73,626.12,603.43,22626089,269416333333.33337,39.55,0.0,15.72,814.15,523.9,Technology
2025-06-08,ADP,257.67,259.69,263.24,253.86,6357710,106931176470.58823,25.26,2.15,10.28,321.51,236.66,Financials
2025-06-08,AMD,155.41,155.16,157.33,153.49,29930684,235090909090.90906,36.97,0.0,4.2,206.27,124.42,Technology
2025-06-08,AMGN,297.82,298.44,300.95,296.2,4054240,151666229508.19672,15.19,2.82,19.65,401.33,243.98,Healthcare
2025-06-08,AMT,213.43,215.05,217.77,210.77,12871200,99657317073.17073,31.66,2.49,6.79,265.81,143.35,Real Estate
2025-06-08,AMZN,167.21,171.2,172.4,164.75,73461080,1760914285714.2856,38.81,0.0,4.41,208.18,157.39,Consumer Discretionary
2025-06-08,AVGO,1718.04,1688.04,1735.86,1675.59,33331554,774512470588.2354,32.73,1.77,51.57,1976.21,1158.49,Technology
2025-06-08,BAC,44.97,45.46,46.07,44.35,14770356,338306976744.1861,17.17,2.15,2.65,53.33,38.9,Financials
2025-06-08,BKNG,3777.35,3839.99,3863.54,3766.11,12366505,138239639999.99997,24.42,0.0,157.25,4796.16,2956.54,Consumer Discretionary
2025-06-08,BLK,888.43,886.63,900.89,877.4,4625360,136794342857.14285,18.85,2.45,47.04,1153.76,750.52,Financials
2025-06-08,BMY,54.11,54.47,54.79,53.83,13676473,103988181818.18181,11.66,4.52,4.67,67.91,44.83,Healthcare
2025-06-08,BRK.B,432.64,424.09,436.86,421.91,26570892,877427586206.8965,15.66,0.0,27.08,475.17,352.71,Financials
2025-06-08,C,62.51,62.35,63.14,61.97,3824740,119903846153.84615,12.0,4.08,5.2,83.54,51.42,Financials
2025-06-08,CAT,378.27,386.25,390.35,372.81,2788194,200850000000.0,17.31,2.13,22.31,452.28,294.45,Industrials
2025-06-08,CB,250.5,256.47,260.28,248.36,4684681,99447551020.40817,15.86,1.83,16.17,282.79,225.62,Financials
2025-06-08,COST,890.89,899.55,907.13,883.85,10668105,390661714285.71423,36.41,0.55,24.71,1191.08,594.18,Consumer Staples
2025-06-08,CRM,284.92,283.33,288.36,281.58,25518056,267875636363.63632,40.0,0.0,7.08,373.33,231.52,Technology
2025-06-08,CVX,161.3,162.45,162.78,159.68,29587033,289910769230.7692,15.13,2.92,10.74,212.04,139.76,Energy
2025-06-08,DIS,114.56,117.01,118.55,113.3,5140920,201919911504.42477,33.74,0.0,3.47,155.76,97.58,Communication Services
2025-06-08,DUK,108.53,109.43,110.94,107.79,5215504,81575090909.09091,20.42,3.74,5.36,128.24,100.01,Utilities
2025-06-08,ELV,544.19,557.35,561.59,538.9,11014912,125529279279.27928,15.65,1.16,35.61,626.77,471.61,Healthcare
2025-06-08,GE,165.26,167.31,169.24,163.43,11891276,176870571428.5714,24.61,0.36,6.8,194.06,114.57,Industrials
2025-06-08,GILD,78.2,77.2,78.75,76.83,11119977,91675000000.0,18.7,3.61,4.13,100.71,51.17,Healthcare
2025-06-08,GOOGL,173.56,175.28,176.4,171.63,54276125,2085484419263.4563,24.28,0.0,7.22,194.19,148.7,Communication Services
2025-06-08,GS,473.46,469.99,479.68,466.71,7491246,158366195652.17392,13.28,2.23,35.39,610.05,330.19,Financials
2025-06-08,HD,350.76,351.61,354.49,349.49,34508130,366059726027.3973,22.89,2.28,15.36,415.33,304.02,Consumer Discretionary
2025-06-08,HON,214.63,213.09,217.52,211.33,14578869,143711860465.11627,22.79,2.03,9.35,260.71,195.82,Industrials
2025-06-08,IBM,185.48,180.6,185.96,178.37,3768688,162076923076.92307,23.3,3.56,7.75,211.89,129.93,Technology
2025-06-08,INTC,36.59,35.45,37.02,35.34,4362471,136735714285.7143,17.56,1.38,2.02,41.62,25.83,Technology
2025-06-08,INTU,653.52,636.11,663.26,627.98,14406133,171260384615.3846,69.44,0.64,9.16,819.53,574.82,Technology
2025-06-08,ISRG,459.09,451.04,464.16,445.29,12556820,151980869565.2174,49.63,0.0,9.09,542.8,399.34,Healthcare
2025-06-08,JNJ,165.89,167.25,168.07,163.69,9347142,421891891891.89185,14.15,2.81,11.82,189.16,120.09,Healthcare
2025-06-08,JPM,218.68,223.61,225.48,216.86,15578107,625030361445.7832,12.13,2.62,18.43,283.74,196.06,Financials
2025-06-08,KO,64.11,64.17,64.93,63.73,13944777,279839097744.3609,25.32,3.14,2.53,70.3,43.67,Consumer Staples
2025-06-08,LLY,953.71,951.21,962.98,940.87,27263362,851082631578.9474,55.12,1.08,17.26,1046.68,850.52,Healthcare
2025-06-08,LMT,492.5,490.1,495.35,487.03,12361736,117419791666.66666,16.21,2.82,30.23,574.29,343.78,Industrials
2025-06-08,LOW,253.58,252.71,255.71,251.68,12122836,159877755102.0408,23.29,1.79,10.85,281.94,210.21,Consumer Discretionary
2025-06-08,MA,491.59,492.02,496.98,490.29,33029187,461268750000.0,34.69,0.47,14.18,627.81,396.12,Financials
2025-06-08,MDLZ,73.1,72.04,73.9,71.06,10237590,92483783783.78378,20.6,2.4,3.5,85.38,60.99,Consumer Staples
2025-06-08,MDT,86.28,85.27,87.49,84.7,7299867,108956111111.11111,13.93,3.29,6.12,94.03,64.98,Healthcare
2025-06-08,META,503.45,502.31,510.85,499.16,39868197,1392542574257.4258,22.54,0.41,22.29,578.52,350.69,Communication Services
2025-06-08,MMC,213.57,209.64,215.73,206.83,5676639,102382325581.39534,22.17,1.62,9.46,272.92,155.77,Financials
2025-06-08,MRK,128.75,129.29,129.74,126.92,9398879,318252307692.3077,14.46,2.94,8.94,146.09,92.31,Healthcare
2025-06-08,MS,98.0,98.71,99.22,97.05,5562367,162871500000.0,13.05,3.17,7.56,118.87,78.58,Financials
2025-06-08,MSFT,435.16,427.38,437.09,424.69,60272997,3045696551724.138,31.18,0.76,13.71,537.38,311.96,Technology
2025-06-08,NEE,82.75,83.71,84.74,81.92,5817807,172651874999.99997,20.92,2.9,4.0,91.54,76.05,Utilities
2025-06-08,NFLX,654.99,658.61,660.5,649.31,33818909,273201185185.18518,37.37,0.0,17.62,887.99,582.4,Communication Services
2025-06-08,NKE,91.99,94.1,94.97,91.67,13833831,141150000000.0,26.27,1.01,3.58,124.1,68.02,Consumer Discretionary
2025-06-08,NOW,829.35,850.37,860.94,822.57,7340168,175076176470.58823,78.14,0.0,10.88,994.58,776.96,Technology
2025-06-08,NVDA,502.45,509.11,511.06,496.7,25671065,2851016000000.0005,43.2,0.0,11.78,686.23,398.26,Technology
2025-06-08,ORCL,148.89,148.54,149.99,147.87,8336088,422961355932.2033,27.27,1.17,5.45,199.03,134.03,Technology
2025-06-08,PEP,189.07,186.55,189.86,185.41,34047655,243551388888.88892,22.52,2.55,8.28,249.12,134.24,Consumer Staples
2025-06-08,PFE,29.26,29.04,29.44,28.81,8785468,154567741935.48386,13.73,6.09,2.12,31.71,20.92,Healthcare
2025-06-08,PG,174.43,177.89,180.04,172.51,26190684,402186086956.52167,26.61,2.54,6.69,232.42,160.44,Consumer Staples
2025-06-08,PLD,125.88,124.89,127.47,124.43,5368144,120086538461.53847,36.69,2.92,3.4,151.85,81.65,Real Estate
2025-06-08,PM,113.89,116.09,117.45,112.98,12946396,174135000000.00003,18.68,5.25,6.21,142.89,93.93,Consumer Staples
2025-06-08,PYPL,73.47,74.63,75.04,72.4,9804660,79960714285.71428,15.48,0.0,4.82,85.41,63.02,Financials
2025-06-08,QCOM,212.5,205.11,214.42,204.27,22972678,214650000000.00003,19.26,1.91,10.65,225.93,152.77,Technology
2025-06-08,REGN,1054.32,1032.07,1060.28,1020.74,10773098,107898227272.72726,20.17,0.0,51.17,1118.58,868.0,Healthcare
2025-06-08,RTX,116.53,115.13,116.79,114.01,2164830,151873617021.27658,16.55,2.18,6.96,148.33,79.01,Industrials
2025-06-08,SCHW,79.07,78.3,79.77,77.7,9901283,132131250000.0,19.09,1.21,4.1,102.07,55.28,Financials
2025-06-08,SO,82.25,82.85,84.06,82.08,6006201,85774117647.05882,18.51,3.58,4.48,103.57,65.05,Utilities
2025-06-08,SPGI,456.49,458.29,462.25,451.29,8556324,144460978260.86957,33.51,0.79,13.68,509.59,378.19,Financials
2025-06-08,SYK,383.41,391.24,392.31,380.72,3089806,142749729729.72974,31.31,0.93,12.5,514.77,307.22,Healthcare
2025-06-08,T,21.17,21.18,21.36,21.1,7646239,136157142857.14284,7.55,6.81,2.81,25.02,14.82,Communication Services
2025-06-08,TJX,122.0,119.26,123.02,118.99,9656222,134167500000.0,20.58,1.26,5.79,159.84,85.28,Consumer Discretionary
2025-06-08,TMO,570.18,559.4,576.77,554.24,30458333,212186206896.55173,26.9,0.27,20.8,615.91,483.32,Healthcare
2025-06-08,TSLA,271.24,277.19,280.41,269.0,14684310,906198076923.0769,57.8,0.0,4.8,345.49,183.75,Consumer Discretionary
2025-06-08,TXN,211.77,214.44,215.41,210.4,9200722,193519024390.2439,20.93,2.5,10.25,280.96,173.77,Technology
2025-06-08,UBER,77.93,79.13,79.39,77.6,5694444,152984666666.66666,29.2,0.0,2.71,89.65,70.84,Technology
2025-06-08,UNH,618.36,629.34,634.9,611.03,28755648,576895000000.0,26.69,1.18,23.58,789.46,436.31,Healthcare
2025-06-08,UNP,253.81,249.08,256.11,246.25,12651197,151401568627.451,21.84,2.08,11.4,292.02,220.58,Industrials
2025-06-08,UPS,156.28,156.93,159.04,154.77,11216260,126556451612.90324,15.71,3.46,9.99,178.13,113.46,Industrials
2025-06-08,V,285.4,283.85,286.36,280.37,33980591,567700000000.0001,35.62,0.76,7.97,345.77,185.36,Financials
2025-06-08,VRTX,470.29,479.68,481.74,463.74,7636326,124916666666.66666,29.48,0.0,16.27,558.94,430.07,Healthcare
2025-06-08,VZ,45.54,45.75,46.36,44.99,2981373,177916666666.66666,9.84,6.53,4.65,54.7,40.61,Communication Services
2025-06-08,WMT,72.04,73.51,74.19,71.46,26176683,575742657342.6575,25.63,1.23,2.87,91.21,49.74,Consumer Staples
2025-06-08,XOM,119.05,121.77,122.98,117.96,15585214,477139591836.7347,13.85,3.24,8.79,146.48,96.04,Energy
2025-06-08,ZTS,154.38,155.07,155.7,153.79,3764238,70298400000.0,24.49,0.72,6.33,172.09,103.77,Healthcare
2025-06-09,AAPL,219.8,212.32,220.42,211.7,80271583,3314263414634.1465,31.12,0.52,6.82,275.76,160.48,Technology
2025-06-09,ABBV,185.38,185.78,186.39,183.11,17616332,315571506849.31506,14.25,3.69,13.04,212.79,129.96,Healthcare
2025-06-09,ABT,117.39,119.14,120.85,115.79,16971443,198566666666.66666,22.02,1.64,5.41,136.7,85.2,Healthcare
2025-06-09,ADBE,587.27,569.91,592.39,564.32,33561104,246961000000.0,38.86,0.0,14.67,642.6,430.24,Technology
2025-06-09,ADP,256.9,256.51,258.41,255.77,9643908,105621764705.88235,32.15,1.91,7.98,291.5,183.49,Financials
2025-06-09,AMD,159.45,163.92,165.95,157.23,28624480,248363636363.63635,37.17,0.0,4.41,192.09,143.94,Technology
2025-06-09,AMGN,305.32,311.09,312.55,304.4,3468081,158094918032.78687,15.56,2.94,19.99,344.31,270.59,Healthcare
2025-06-09,AMT,202.43,203.06,205.16,200.82,6268577,94100975609.7561,25.36,2.63,8.01,226.24,135.28,Real Estate
2025-06-09,AMZN,170.19,166.66,170.74,164.36,33379920,1714217142857.1428,30.99,0.0,5.38,180.67,126.6,Consumer Discretionary
2025-06-09,AVGO,1674.26,1727.33,1735.16,1669.49,21374205,792539647058.8235,31.37,1.68,55.06,2298.29,1266.68,Technology
2025-06-09,BAC,45.2,44.56,45.45,44.41,12061107,331609302325.5814,14.63,2.08,3.05,59.88,40.34,Financials
2025-06-09,BKNG,3747.97,3716.88,3792.55,3679.83,3012008,133807680000.0,23.53,0.0,157.96,4870.75,2734.78,Consumer Discretionary
2025-06-09,BLK,891.21,888.69,901.91,883.32,10658474,137112171428.57143,23.6,2.19,37.66,1097.45,803.44,Financials
2025-06-09,BMY,56.17,56.57,56.97,55.62,14470171,107997272727.27274,9.67,4.22,5.85,67.12,46.09,Healthcare
2025-06-09,BRK.B,441.2,450.88,456.07,438.99,14130799,932855172413.7931,15.64,0.0,28.83,543.36,404.83,Financials
2025-06-09,C,65.87,65.84,66.47,65.39,9053027,126615384615.38463,12.29,3.59,5.36,77.51,56.15,Financials
2025-06-09,CAT,389.01,391.17,395.78,385.82,9711494,203408400000.0,14.46,2.18,27.05,495.3,349.18,Industrials
2025-06-09,CB,244.38,242.97,244.96,240.21,7422044,94212857142.85713,13.08,1.84,18.58,283.23,213.41,Financials
2025-06-09,COST,877.95,860.03,881.05,857.73,23782824,373498742857.1428,37.93,0.53,22.67,987.76,582.16,Consumer Staples
2025-06-09,CRM,284.49,277.81,287.34,274.47,34377569,262656727272.7273,43.63,0.0,6.37,307.84,226.5,Technology
2025-06-09,CVX,163.39,161.65,165.1,161.19,15192888,288483076923.07697,17.02,3.13,9.5,207.42,127.97,Energy
2025-06-09,DIS,113.66,115.89,117.01,112.93,12266120,199987168141.5929,33.06,0.0,3.51,144.5,93.14,Communication Services
2025-06-09,DUK,106.52,106.54,107.42,105.02,6236113,79420727272.72728,18.93,3.97,5.63,142.33,88.15,Utilities
2025-06-09,ELV,551.08,544.88,555.0,536.73,11773893,122720720720.72072,16.85,1.01,32.34,696.77,476.75,Healthcare
2025-06-09,GE,183.61,181.57,184.27,181.18,10247722,191945428571.42856,24.04,0.43,7.55,225.64,163.95,Industrials
2025-06-09,GILD,82.02,81.37,82.65,81.16,7155652,96626875000.0,16.05,3.76,5.07,94.07,65.32,Healthcare
2025-06-09,GOOGL,181.22,184.06,184.45,180.77,26669473,2189949008498.5835,24.9,0.0,7.39,239.14,128.33,Communication Services
2025-06-09,GS,445.1,438.66,450.17,433.97,14521049,147809347826.08698,15.26,2.24,28.75,592.09,291.48,Financials
2025-06-09,HD,355.79,357.41,360.46,353.7,17192276,372098082191.7808,27.3,2.19,13.09,474.3,266.39,Consumer Discretionary
2025-06-09,HON,216.67,216.64,218.96,215.29,9753306,146106046511.6279,23.87,1.91,9.08,258.56,150.6,Industrials
2025-06-09,IBM,200.75,207.39,208.04,199.55,8178431,186119230769.23077,25.19,3.17,8.23,254.2,179.16,Technology
2025-06-09,INTC,34.8,34.96,35.46,34.48,7535097,134845714285.7143,16.74,1.6,2.09,41.67,31.53,Technology
2025-06-09,INTU,656.61,672.57,674.25,647.98,11485792,181076538461.53848,67.3,0.63,9.99,776.67,556.16,Technology
2025-06-09,ISRG,455.37,456.89,457.82,449.4,13628017,153952065217.3913,57.26,0.0,7.98,497.67,338.11,Healthcare
2025-06-09,JNJ,166.46,163.0,168.75,160.59,23094157,411171171171.1712,15.4,2.87,10.58,184.73,123.01,Healthcare
2025-06-09,JPM,215.24,213.32,216.67,212.53,12715781,596267951807.2289,11.18,2.55,19.08,241.4,150.28,Financials
2025-06-09,KO,63.55,64.94,65.84,62.63,26909877,283196992481.203,22.37,2.7,2.9,85.04,58.74,Consumer Staples
2025-06-09,LLY,925.09,907.83,935.63,899.81,24308408,812268947368.421,43.36,1.24,20.94,1175.26,776.97,Healthcare
2025-06-09,LMT,468.17,477.77,481.78,462.09,7651327,114465729166.66667,14.93,2.86,32.0,562.47,414.85,Industrials
2025-06-09,LOW,237.58,232.03,239.6,229.14,5690098,146794489795.91837,24.07,1.89,9.64,271.41,179.82,Consumer Discretionary
2025-06-09,MA,472.82,468.14,476.45,463.27,26416995,438881250000.0,35.16,0.48,13.31,618.37,422.03,Financials
2025-06-09,MDLZ,74.56,76.23,76.72,73.56,3087411,97862837837.83783,19.92,2.17,3.83,95.63,51.36,Consumer Staples
2025-06-09,MDT,86.07,84.64,86.25,84.11,6567799,108151111111.11111,16.76,3.37,5.05,101.79,69.9,Healthcare
2025-06-09,META,498.47,490.0,504.88,483.14,55484781,1358415841584.1584,21.68,0.4,22.6,583.11,382.9,Communication Services
2025-06-09,MMC,221.83,223.78,224.29,220.98,12475421,109287906976.74417,21.18,1.89,10.57,262.32,193.22,Financials
2025-06-09,MRK,133.81,134.02,135.4,132.18,9176438,329895384615.38464,17.67,2.86,7.58,155.17,113.09,Healthcare
2025-06-09,MS,99.78,101.96,102.73,98.72,5188983,168233999999.99997,10.53,3.29,9.68,124.7,92.86,Financials
2025-06-09,MSFT,436.5,450.17,454.87,433.85,35354854,3208108045977.011,30.51,0.74,14.75,550.37,352.83,Technology
2025-06-09,NEE,76.0,76.09,76.61,75.83,10925071,156935625000.0,21.98,2.8,3.46,84.52,56.5,Utilities
2025-06-09,NFLX,695.92,705.17,714.64,692.78,25114394,292514962962.96295,38.68,0.0,18.23,779.97,574.54,Communication Services
2025-06-09,NKE,86.25,85.54,86.94,85.04,2783705,128310000000.00002,26.84,1.09,3.19,109.74,56.38,Consumer Discretionary
2025-06-09,NOW,867.18,863.65,870.09,857.38,4014826,177810294117.64703,95.63,0.0,9.03,947.07,754.0,Technology
2025-06-09,NVDA,495.1,489.11,502.33,485.04,45847816,2739016000000.0,49.67,0.0,9.85,536.27,423.5,Technology
2025-06-09,ORCL,151.82,147.45,152.55,146.94,11661606,419857627118.64404,23.99,1.16,6.15,192.52,130.17,Technology
2025-06-09,PEP,183.38,180.53,184.64,179.48,8608149,235691944444.44443,22.19,2.56,8.14,234.98,159.39,Consumer Staples
2025-06-09,PFE,33.13,33.93,34.3,33.01,6535698,180595161290.32257,11.09,5.85,3.06,43.17,27.6,Healthcare
2025-06-09,PG,176.81,179.39,180.34,176.45,30716964,405577391304.34784,21.5,2.19,8.34,222.17,157.74,Consumer Staples
2025-06-09,PLD,134.69,137.44,138.45,133.72,2508522,132153846153.84615,32.83,2.96,4.19,175.45,121.2,Real Estate
2025-06-09,PM,112.63,111.46,113.55,110.06,13519737,167190000000.0,18.9,4.41,5.9,141.64,83.08,Consumer Staples
2025-06-09,PYPL,72.0,70.62,72.34,69.76,4510354,75664285714.28572,19.94,0.0,3.54,84.37,59.57,Financials
2025-06-09,QCOM,211.72,208.66,213.84,206.14,12038324,218365116279.06976,19.45,1.79,10.73,229.75,189.76,Technology
2025-06-09,REGN,1090.23,1073.82,1094.93,1063.0,5778424,112263000000.0,17.4,0.0,61.71,1305.48,759.02,Healthcare
2025-06-09,RTX,117.76,119.95,121.36,116.04,10094450,158231914893.617,16.59,2.51,7.23,140.39,100.76,Industrials
2025-06-09,SCHW,76.28,78.17,78.91,75.2,7977682,131911875000.0,15.62,1.19,5.0,104.2,66.81,Financials
2025-06-09,SO,83.62,84.4,84.91,83.42,3159868,87378823529.41177,17.27,3.63,4.89,96.15,75.99,Utilities
2025-06-09,SPGI,447.11,448.89,455.53,443.23,9365931,141497934782.6087,35.45,0.86,12.66,550.74,307.87,Financials
2025-06-09,SYK,360.39,362.79,364.18,357.49,14480891,132369324324.32433,36.03,0.97,10.07,402.68,272.11,Healthcare
2025-06-09,T,22.0,22.09,22.15,21.82,11220950,142007142857.14285,8.04,7.61,2.75,26.4,19.0,Communication Services
2025-06-09,TJX,121.38,121.88,123.1,120.5,10813132,137115000000.0,21.91,1.22,5.56,156.01,96.39,Consumer Discretionary
2025-06-09,TMO,589.46,603.18,608.54,585.83,10597625,228792413793.10345,31.81,0.32,18.96,706.65,516.79,Healthcare
2025-06-09,TSLA,256.04,261.27,261.83,253.9,25883281,854151923076.9231,62.15,0.0,4.2,314.76,200.99,Consumer Discretionary
2025-06-09,TXN,203.15,209.86,212.82,200.87,12708695,189385853658.5366,24.53,2.28,8.56,229.48,154.46,Technology
2025-06-09,UBER,76.4,75.71,76.68,75.04,9565777,146372666666.66666,24.0,0.0,3.15,83.42,59.63,Technology
2025-06-09,UNH,584.3,597.8,600.87,580.86,12364831,547983333333.3333,26.94,1.25,22.19,675.36,472.78,Healthcare
2025-06-09,UNP,247.28,251.91,252.51,246.04,12869068,153121764705.88235,23.05,2.12,10.93,330.69,171.31,Industrials
2025-06-09,UPS,155.29,157.45,158.33,153.08,2399320,126975806451.61288,15.91,3.42,9.9,182.26,113.28,Industrials
2025-06-09,V,280.17,279.42,282.28,277.18,30232185,558840000000.0,31.36,0.67,8.91,331.99,231.31,Financials
2025-06-09,VRTX,469.28,459.11,471.63,456.35,13246640,119559895833.33333,31.7,0.0,14.48,523.33,308.43,Healthcare
