Date,Ticker,Open Price,Close Price,High Price,Low Price,Volume Traded,Market Cap,PE Ratio,Dividend Yield,EPS,52 Week High,52 Week Low,Sector
05-06-2025,DGR,49.24,50.66,51.27,48.61,1479884,38913203738.80149,19.9,2.01,2.55,66.86,47.37,Utilities
05-06-2025,VAD,115.19,115.01,116.75,114.87,10866444,45574694864.26499,29.42,3.68,3.91,132.37,79.86,Real Estate
05-06-2025,POL,33.34,32.89,34,32.73,9185596,77137298020,17.59,3.04,1.87,36.53,27.29,Materials
05-06-2025,XRC,124.24,126.27,128.48,123.16,13156370,37057548871.342735,18.78,3.55,6.72,162.73,111.44,Utilities
05-06-2025,JZF,108.31,110.58,111.37,107.2,2625698,28409937838.511116,13.65,2.67,8.1,127.15,94.48,Communication Services
05-06-2025,KWI,69.53,70.75,71.84,69.07,2679902,43862834703.24441,22.34,1.84,3.17,92.47,59.37,Financials
05-06-2025,ZAJ,43.23,42.82,43.64,42.2,10166987,96038472329,15.68,1.09,2.73,47.87,40.11,Materials
05-06-2025,SWB,140.84,144.95,146.29,138.46,11119686,94301108045.74236,24.86,2.01,5.83,190.01,136.36,Consumer Staples
05-06-2025,HSD,278.66,272.44,283.33,269.08,9558763,81324802300.79102,17.39,2.52,15.67,322.77,249.87,Energy
05-06-2025,ANJ,216.23,221.44,224.64,212.95,2787487,82546804678.62146,32.7,2.05,6.77,242.51,169.09,Materials
05-06-2025,BWB,259.18,251.44,261.04,250.3,4701525,91120715473.84944,22.73,1.23,11.06,266.17,187.33,Materials
05-06-2025,QZP,129.96,133.19,134.76,128.65,6757386,78184372814.75163,20.96,2.22,6.35,156.78,89.41,Consumer Staples
05-06-2025,FZA,22.8,22.85,23.08,22.65,10584671,79050722673.56508,14.88,0.5,1.54,24.95,16.82,Financials
05-06-2025,XMC,279.95,282.08,282.97,275.36,13464994,19284965519.119873,28.86,1.75,9.77,306.73,207.23,Industrials
06-06-2025,ANJ,262.67,257.8,267.71,255.08,3602097,32606418518.86386,17.97,1.15,14.35,337.65,238.12,Energy
06-06-2025,GOD,258.63,252.34,262.24,249.23,6010431,30393861152.47544,21.22,1.64,11.89,270.22,198.98,Healthcare
06-06-2025,OFC,182.96,179.33,183.15,178.18,14843615,56787382318.74975,28.77,1,6.23,198.64,150.51,Communication Services
06-06-2025,MQC,44.49,44.72,45.12,43.88,3862382,90379208746.94365,30.38,2.64,1.47,55.69,35.51,Consumer Discretionary
06-06-2025,MYE,109.03,107.05,109.23,106.18,11998789,39343238998.59366,42.26,0.04,2.53,121.14,80.35,Technology
06-06-2025,DDK,161.69,160.94,162.88,158.53,7449126,96551279475.04486,15.61,3.14,10.31,195.06,113.6,Materials
06-06-2025,SBA,263.2,260.49,266.13,257.21,6978626,84794247603.64569,14.48,1.52,17.99,310.63,229.87,Energy
06-06-2025,LJA,34.73,34.98,35.48,34.18,13899439,70999954826.90714,32.94,1.08,1.06,38.35,29.71,Communication Services
06-06-2025,BWM,102.12,100.06,102.35,99.08,14076458,2085541097.7594535,22.01,4.82,4.55,117.81,87.32,Consumer Staples
06-06-2025,FDQ,152.37,151.32,154.97,148.76,13955457,30884194147.09163,17.78,3.06,8.51,187.9,117.67,Financials
06-06-2025,KJA,133.16,132.32,134.81,129.69,13141942,40804190742.32699,34.29,1.43,3.86,156.76,115.5,Communication Services
06-06-2025,WQU,215.94,209.87,219.14,209.46,762764,99667996139.83128,17.47,3.17,12.01,266.75,164.12,Energy
06-06-2025,JSV,236.24,236.13,236.6,233.37,9006708,38067070190.25959,32.5,1.44,7.27,311.03,160.48,Financials
06-06-2025,RIU,157.32,156.75,157.76,155.62,10398512,63887881316.729225,21.69,2.51,7.23,194.84,142.9,Communication Services
06-06-2025,XMF,59.17,60.29,61.13,58.38,11259177,18222469214.70258,12.6,4.38,4.78,71.66,51.12,Real Estate
06-06-2025,WGE,108.45,107.39,110.02,106.48,3981742,89859680909.38478,18.32,3.07,5.86,139.36,72.54,Consumer Staples
06-06-2025,CIV,208.04,203.35,210.96,199.62,5090257,18005804143.958923,32.21,1.15,6.31,259.64,190.69,Financials
06-06-2025,NGI,53.89,52.52,54.05,51.85,6759428,16261807231.218164,14.77,2.61,3.56,62.08,40.13,Financials
06-06-2025,LNV,269.97,277.32,282.75,269.51,2969466,34406123938.91381,30.58,1.13,9.07,314.95,205.76,Healthcare
06-06-2025,CWF,281.87,273.87,286.71,271.84,9643599,38056542780.67095,33.37,2.29,8.21,295.49,232.37,Industrials
06-06-2025,RLO,169.67,166.72,170.16,165.1,6270231,3220393246.765855,16.58,3.16,10.06,224.63,139.6,Real Estate
06-06-2025,XSQ,118,118.51,120.59,116.77,7019808,56183404702.83264,31.85,3.02,3.72,154.75,105.17,Industrials
06-06-2025,ULO,108.01,110.58,112.02,106.79,14924871,96449820181.10852,21.79,2.13,5.07,138.67,89.53,Industrials
06-06-2025,HOU,148.31,149.46,152.1,145.88,926755,52546642116.150894,30.58,2.83,4.89,177.86,104.91,Communication Services
06-06-2025,WYF,32.41,32.64,33.26,32.3,13550252,34850955234.35604,33.92,0.76,0.96,36.32,28.51,Healthcare
06-06-2025,WHB,144.05,145.39,145.81,142.7,5600549,57177218869.471115,16.69,3.74,8.71,191.47,127.07,Utilities
06-06-2025,WFF,92.25,91.84,93.48,91.56,3892625,51424684381.79571,30.96,1.01,2.97,113.59,73.58,Communication Services
06-06-2025,NAZ,130.45,127.38,132.84,124.84,12894350,78398861584.59764,24.45,2.49,5.21,154.65,97.85,Materials
06-06-2025,WEJ,39.19,40.07,40.87,38.41,13042311,72975473754.83168,30.35,2.76,1.32,50.56,29.25,Industrials
06-06-2025,RPD,262.48,257.93,267.48,255.31,8830546,12354506859.306402,33.65,4.34,7.67,285.99,208.15,Real Estate
06-06-2025,JFD,88.36,88.2,88.71,88.03,13857723,86230820965.45512,31.54,3.2,2.8,95.06,71.84,Industrials
06-06-2025,NBD,93.94,95.69,96.34,93.84,9560382,47909113853.86314,22.73,2.05,4.21,117.58,89.02,Consumer Staples
06-06-2025,TJJ,19.19,18.93,19.44,18.82,1526002,76492834846.07378,14.36,1.5,1.32,21.98,16.37,Consumer Discretionary
06-06-2025,KQI,231.82,238.47,239.55,228.12,9887451,50879547607,9.8,2.31,24.33,298.05,155.61,Energy
06-06-2025,IOD,57.82,59.47,60.11,57.27,10689774,27928737894.27173,15.77,1.45,3.77,72.48,52.96,Energy
06-06-2025,LEI,136.71,136.54,139.08,134.02,14686734,58963467688.47243,15.6,0.88,8.75,152.96,93.24,Consumer Discretionary
06-06-2025,LZO,49.95,50.99,51.55,49.8,12994142,91206865280.69513,23.85,0.74,2.14,65.9,44.62,Healthcare
06-06-2025,GGD,104.2,103.74,105.54,103.52,11094253,45806113768.045494,16.26,4.36,6.38,113.21,70.49,Real Estate
06-06-2025,ORX,25.99,25.79,26.47,25.58,3475372,45224888351.75692,15.05,0.83,1.71,34.26,20.73,Communication Services
06-06-2025,MVD,260.56,263.61,266.17,256.48,5006336,87467631306.91731,21.21,4.94,12.43,278.83,248.24,Utilities
06-06-2025,AJN,270.88,276.11,281.28,270.39,11160009,73414771249.73727,17.05,2.74,16.19,300.17,198.79,Utilities
06-06-2025,PZO,79.08,79.1,79.27,78.48,6505137,84671465710.29895,24.79,1.99,3.19,92.42,64.33,Consumer Discretionary
06-06-2025,NRF,129.55,127.84,129.9,126.51,7785266,54992633187.77101,31.29,3.59,4.09,149.2,120.1,Real Estate
06-06-2025,GIB,41.9,41.19,42.34,40.77,2181356,25743601160.011936,24.84,0.73,1.66,47.61,35.05,Financials
06-06-2025,PDQ,190.09,190.5,191.42,189.29,5615314,44230021602.09423,12.89,2.48,14.78,226.12,163.08,Materials
06-06-2025,KBA,68,69.19,69.94,67.77,1657521,25469532154.992188,23.97,0.52,2.89,75.98,64.26,Healthcare
06-06-2025,HDC,289.19,288.21,291.47,286.82,12214024,6828925466.572127,12.63,3.49,22.82,335.21,194.82,Materials
06-06-2025,CEO,114.34,116.98,117.49,113.61,2253440,62353440728.94876,27.7,2.35,4.22,148.41,101.93,Consumer Discretionary
06-06-2025,CTS,272.57,269.55,272.98,268.75,8695152,95109966382.86713,31.3,3.84,8.61,303.48,195.75,Real Estate
06-06-2025,AWM,284.85,276.69,288.85,274.04,13855663,63256184944.36294,19.96,2.58,13.86,298.28,231.03,Utilities
06-06-2025,OUO,80.43,82.18,83.71,79.75,10496028,43726114726.86913,10.61,2.25,7.75,95.54,63.35,Energy
06-06-2025,UVF,86.17,85.89,87.88,84.74,10815102,76569625692,17.26,2.42,4.98,110.96,71.31,Consumer Discretionary
06-06-2025,SNP,291.77,297.91,301.81,290.53,12222335,93950241975.15599,27.35,2.76,10.89,373.24,233.03,Consumer Staples
06-06-2025,GFF,288.66,280.47,293.95,277.52,14798135,93993761742.67953,33.3,0.79,8.42,347.48,212.06,Materials
06-06-2025,DJJ,151.13,154.9,155.2,148.28,2070070,58188408929.39885,22.87,3.16,6.77,189.95,137.72,Consumer Staples
06-06-2025,RPE,84.78,85.95,86.72,83.41,9384962,13808381551.641624,30.75,3.19,2.8,114.12,62.83,Communication Services
06-06-2025,GOOGL,401.04,401.77,403.8,398.42,65377735,1021541401851.104,20.54,1.13,19.56,520.56,341,Financials
06-06-2025,ZUM,140.56,137.43,141.28,135.24,8417941,47463661722.90881,21.25,4.79,6.47,175.47,126.53,Consumer Staples
06-06-2025,BLJ,267.7,269.54,274.24,262.37,5466179,87142661509,25.58,1.26,10.54,318.54,214.26,Industrials
06-06-2025,JEM,241.93,240.43,245.81,240.02,10346507,64658036362.92909,22.76,3.64,10.56,278.95,222.29,Real Estate
06-06-2025,DIT,208.51,210.5,214.66,206.15,8728208,69276710466.86975,24.04,2.34,8.76,258.79,195.2,Communication Services
06-06-2025,DZM,39.64,39.8,39.98,38.85,1286620,52922262653.05011,24,1.94,1.66,52.09,30.59,Materials
06-06-2025,KYI,297.1,301.36,305.82,295.28,9795039,67760368592.68976,15.46,3.39,19.49,375.46,197.99,Real Estate
06-06-2025,GFS,278.96,277.33,282.48,271.98,4825087,61660072293.783676,13.52,0.85,20.51,374.03,198.6,Financials
06-06-2025,LWS,261.95,259.84,266.16,259.46,673081,93672040604.51654,31.94,4.42,8.14,345.75,172.27,Consumer Staples
06-06-2025,ERQ,224.38,221.21,224.9,217.37,9805648,41820972589.222275,24.56,1.32,9.01,268.18,181.9,Healthcare
07-06-2025,PGC,232.6,238.19,238.88,230.33,8219026,33586943326.73028,17.07,4.99,13.95,261.87,189.8,Consumer Staples
07-06-2025,VYV,103.7,101.85,104.07,100.54,4471822,7770094969.910539,17.95,3.88,5.67,125.76,92.8,Utilities
07-06-2025,MUN,34.96,34.71,35.49,34.34,831100,90538048938,20.84,4.49,1.67,41.52,27.02,Utilities
07-06-2025,NTM,213.85,219.34,221.95,209.68,5058687,11900695677.137072,15.31,0.91,14.33,267.36,159.95,Energy
07-06-2025,UBQ,148.87,151.77,153.02,146.23,8842523,51109044490.68929,21.4,3.18,7.09,163.63,124.5,Industrials
07-06-2025,AHV,69.85,68.9,70.65,68.7,1777940,53491218331.23684,8.15,1.68,8.45,80.35,47.27,Energy
07-06-2025,QKP,47.66,46.88,47.96,46.27,5416906,51387090094.37248,14.29,2.99,3.28,56.35,36.93,Industrials
07-06-2025,CFR,91.82,90.31,93.55,88.77,11252268,16334407083.512676,22.97,3.24,3.93,111.48,59.3,Consumer Staples
07-06-2025,AJH,56.8,57.01,57.36,55.69,4037717,32660603734.22051,17.55,2.51,3.25,65.68,42.19,Utilities
07-06-2025,EVF,265.72,263.81,269.69,261.19,3555941,87635458580.03358,29.82,1.79,8.85,352.02,218.45,Healthcare
07-06-2025,IOT,86.75,86.05,87.76,85.59,3478686,12297673662.20996,21.33,2.8,4.03,104.04,76.03,Utilities
07-06-2025,KNB,181,182.71,184.93,179.9,6048148,37677976513.05193,24.93,4.82,7.33,198.09,130.83,Utilities
07-06-2025,NDE,139.98,141.53,143.6,137.34,7799521,13753428000.884136,29.58,2.14,4.78,161.28,92.87,Industrials
07-06-2025,IOQ,155.51,156.07,156.42,152.62,8699175,83369191883.66942,24.21,1.94,6.45,197.74,144.52,Healthcare
07-06-2025,LPD,189.54,194.24,196.91,186.11,5272620,37322346359.02338,44.5,1.62,4.36,251.4,147.94,Technology
07-06-2025,YSL,84.3,86.58,86.89,82.65,14830658,71100820820.63522,29.14,3.31,2.97,100.05,65.89,Communication Services
07-06-2025,OJU,212.01,212.37,215.91,209.37,4489530,46244592062.18654,33.76,1.05,6.29,235.28,143.61,Consumer Discretionary
07-06-2025,YRH,25.16,25.35,25.73,24.8,4913821,25384056634.154404,17.96,4.3,1.41,29.38,18.77,Utilities
07-06-2025,BRF,189.69,186.83,192.36,184.19,5280673,39255266384,22.52,3.02,8.3,197.93,158.38,Real Estate
07-06-2025,HWW,102.96,103.68,104.97,101.13,5573068,31013359534.38537,28.73,2.62,3.61,138.9,70.23,Healthcare
07-06-2025,EHP,161.36,161.61,162.59,159.92,12134557,29610213147.867897,20.5,1.44,7.88,175.33,105.54,Consumer Discretionary
07-06-2025,SWW,284.53,278.79,288.15,275.16,11315980,29662120555.194065,14.48,0.77,19.25,318.17,199.61,Materials
07-06-2025,YQF,262.43,266.84,269.69,257.61,9525679,56838621044.67772,26.24,1.44,10.17,355.46,252.75,Consumer Discretionary
07-06-2025,ONT,277.33,276.25,282.48,274.52,10221405,91460254903.60075,33.5,4.89,8.25,348.94,229.45,Real Estate
07-06-2025,PRD,146.89,144.89,147.54,144.63,4396911,86350350932.49208,21.03,1.28,6.89,173.61,136.85,Technology
07-06-2025,KCH,63.08,63,64.11,62.67,11500420,68254740738,16.44,4.33,3.83,84.79,55.01,Consumer Staples
07-06-2025,NJC,245.42,244.87,248.04,244.58,7174053,24446842469.102673,29.77,1.34,8.23,300.77,195.65,Materials
07-06-2025,OUF,279.63,276.86,282.26,273.6,4460940,79891475706.98378,32.32,3.34,8.57,304.92,183.83,Healthcare
07-06-2025,MWI,54.7,53.37,55.49,53.17,7806637,18921681355.969494,26.35,2.92,2.03,64.94,45.58,Industrials
07-06-2025,TIR,193.49,195.43,198.31,191.81,13394239,72894923668.40569,16.32,3.48,11.97,211.87,164.06,Utilities
07-06-2025,BGF,280.55,284.18,286.62,279.41,4209546,15434302188.68435,23.17,4.92,12.26,314.09,212.08,Utilities
07-06-2025,FPY,140.02,140.29,143.05,137.72,13504793,79487331097.34326,11.71,1.54,11.98,163.63,124.93,Energy
07-06-2025,RIG,100.88,101.47,102.72,100.19,3548844,48300558658.91974,30.08,4.92,3.37,109.35,77.99,Consumer Staples
07-06-2025,WHG,84.86,85.5,85.79,84.25,13816120,74192572132.36104,31.01,0.77,2.76,109.15,71.46,Consumer Discretionary
07-06-2025,HHJ,293.86,296.18,298.98,289.98,7623455,50319675547.65325,22.38,4.88,13.23,386.44,212.73,Utilities
07-06-2025,KO,232.99,232.28,236.67,228.79,4509878,182616142981.55374,25.58,2.8,9.08,303.17,192.06,Consumer Discretionary
07-06-2025,EAX,139.14,138.49,141.25,137.85,7389744,69354141922.98285,15.86,3.75,8.73,149.37,109.1,Utilities
07-06-2025,JCD,156.58,152.3,159.24,150.66,9203694,70204945674.22644,32.7,1.75,4.66,179.97,108.51,Industrials
07-06-2025,OTT,230.59,235.87,238.68,225.98,5734899,3760692367.2598495,23.18,2.37,10.18,258.65,181.68,Consumer Discretionary
07-06-2025,QYS,16.56,16.21,16.87,15.99,14197974,74622552419.20596,23.21,0.7,0.7,17.98,10.73,Industrials
07-06-2025,YFP,141.74,140.65,143.71,139.7,13929986,22670207877.613186,30.88,0.75,4.55,184.89,109.45,Consumer Discretionary
07-06-2025,EAW,223.17,224.34,228.53,221.63,2179150,92838160647.43204,27.65,1.5,8.11,284.53,152.41,Communication Services
07-06-2025,ZQT,132.76,136.07,138.1,131.04,12516083,6894979663.691638,12.78,2.83,10.65,182.25,109.97,Industrials
07-06-2025,XNT,72.56,71.63,73.32,70.47,8973844,41229620601.72993,22.23,4.04,3.22,82.41,58.69,Utilities
07-06-2025,MXJ,109.96,106.84,111.21,104.92,11734351,93916138947.30699,19.41,3.97,5.5,112.75,76.23,Consumer Staples
07-06-2025,WUU,85.33,87.1,88.69,84.02,5765389,43951769674.99506,21.23,4.72,4.1,117.1,63.36,Utilities
07-06-2025,ERF,71.92,70.73,72.83,70.4,10261531,71241423071.22499,32.75,3.61,2.16,78.92,65.44,Consumer Staples
07-06-2025,OEZ,238.3,232.55,241.31,228.29,3075626,26236663240.915123,23.2,2.81,10.02,301.15,199.24,Real Estate
07-06-2025,VTK,112.21,111.43,114.14,110.81,11402151,61260623594.43686,20.25,4.75,5.5,143.26,101.8,Real Estate
07-06-2025,WBV,119.45,118.76,121.71,117.77,1795480,80239301635.81932,33.19,2.55,3.58,140.74,111.67,Real Estate
07-06-2025,NXQ,200.11,201.25,202.42,199.75,3744341,72172665136.90465,14.02,2.89,14.35,238.04,139.17,Energy
07-06-2025,HZE,90.6,90.55,92.16,89.26,10982132,16235173676.715841,30.59,2.02,2.96,109.81,78.06,Materials
07-06-2025,IRO,299.55,306.24,312.07,299.13,2906667,30252754722.26578,22.4,2.58,13.67,410.77,271.8,Communication Services
07-06-2025,DVA,89.63,90.66,92.22,88.77,1274297,99422439538.61287,28.16,2.56,3.22,117.94,69.96,Consumer Staples
07-06-2025,IBG,117.99,119.29,121.1,116.69,11352825,5417667414,26.68,0.69,4.47,151.19,99.75,Materials
07-06-2025,WTZ,80.92,80.93,82.48,79.65,1558205,65394091620.659485,18.57,0.61,4.36,106.49,70.47,Communication Services
07-06-2025,UGJ,243.28,243.13,246.96,238.39,6331605,75691665660.10942,21.12,2,11.51,309.2,217.96,Communication Services
07-06-2025,ORM,196.64,191.35,197.58,188.74,8523482,90948516527.48328,31.9,1.91,6,232.98,148.84,Industrials
07-06-2025,UNF,233.15,233.34,235.99,228.78,3302004,53602474857.003914,17.81,1.8,13.1,277.35,178.43,Consumer Discretionary
07-06-2025,CFY,265.34,261.81,267.87,259.59,4824386,9449654008.029932,27.84,2.92,9.4,322.3,174.97,Real Estate
07-06-2025,JZH,37.95,38.14,38.9,37.43,3746102,63307524287.68816,26.67,2.56,1.43,48.42,35.1,Communication Services
07-06-2025,OHA,127.29,124.41,129.5,123.51,9855321,3299700556,26.55,3.37,4.69,142.23,91.56,Consumer Discretionary
07-06-2025,BVT,258.92,254,263.69,252.35,9583255,86297144481.37186,18.63,2.91,13.63,328.57,204.48,Industrials
07-06-2025,GVA,79.88,77.87,81.34,77.42,10607054,33483741302.731728,27.79,2.69,2.8,83.86,55.32,Consumer Discretionary
07-06-2025,DYC,93.66,95.51,97.21,92.35,10669328,93346836310.84749,12.12,2.52,7.88,107.07,89.62,Materials
07-06-2025,NUB,127.01,125.74,127.29,123.52,8636833,78177294508.55832,13.16,2.87,9.55,151.76,82.14,Real Estate
07-06-2025,PKT,277.97,276.61,281.12,275.32,5733054,89982182284.67065,14.15,2.94,19.55,307.32,224.43,Energy
07-06-2025,UQF,155.52,158.32,160.5,152.67,11943307,63372933046,19.8,4.53,8,172.15,122.65,Consumer Staples
07-06-2025,OON,49.16,47.92,49.35,47.43,13039606,40411833109,33.26,1.01,1.44,54.39,36.1,Industrials
07-06-2025,JBD,24.75,25.3,25.33,24.65,5767760,16826080601.493967,21.73,3.91,1.16,27.1,20.16,Real Estate
07-06-2025,FNS,292.22,292.28,297.11,291.21,7134406,86500129100.49974,28.24,0.95,10.35,363.4,260.61,Consumer Discretionary
07-06-2025,NFLX,96.3,93.45,96.86,92.02,546939,154332166303.1388,30.03,2.2,3.11,125.6,86.46,Industrials
07-06-2025,GMO,184.48,185.23,186.77,181.43,14290809,80583929726.15216,17.22,3.74,10.76,214.7,169.34,Utilities
07-06-2025,IAM,54.82,56.39,57.06,54.43,7853138,44305020522.528206,21.82,1.48,2.58,70.61,40.46,Materials
07-06-2025,MJZ,193.68,198.15,199.72,190.5,1261753,59034257959.04986,23.28,3.08,8.51,228.09,164.65,Materials
07-06-2025,RKX,158.89,156.05,160.45,154.88,12002622,76913050641.05054,25.89,3.9,6.03,209.39,126.26,Real Estate
07-06-2025,DXO,195.78,191.54,196.92,188.83,2657740,23317967849.252483,14.4,1.76,13.3,256.69,129.88,Energy
07-06-2025,PLF,285.25,287.92,290.08,283.23,4901684,44709884339.598366,14.51,0.91,19.84,325.03,251.54,Communication Services
07-06-2025,DRP,232.36,228.37,236.97,224.53,8450766,51490809289.13196,10.92,1.5,20.91,299.29,190.29,Energy
07-06-2025,ZEP,80.26,78.14,81.11,78.04,9362644,76095450832.57184,13.91,2.5,5.62,92.89,55.94,Materials
07-06-2025,LVM,287.2,292.09,292.74,284.2,6730232,99650112687.98787,20.51,0.67,14.24,377.34,212.04,Materials
08-06-2025,API,195.45,195.23,196.13,192.79,14358962,33310572498.678253,19.29,1.58,10.12,220.24,152.67,Communication Services
08-06-2025,ZZG,121.1,122.3,124.41,120.68,4068685,92233511605.69817,21.52,3.86,5.68,140.45,105.57,Real Estate
08-06-2025,UJV,107.37,109.54,111.04,105.73,7042212,31937746123.006084,26.42,2.44,4.15,133.37,91.66,Consumer Discretionary
08-06-2025,MIT,35.66,34.9,36.19,34.82,8368112,27529306958.699913,20.33,3.39,1.72,38.8,27.73,Consumer Staples
08-06-2025,CSB,53.5,55.1,56.06,53.1,8427978,57710530040,30.55,2.04,1.8,68.36,38.83,Real Estate
08-06-2025,XOM,161.57,163.76,164.62,159.2,8255569,5.36077E+11,13.87,2.73,11.81,210.58,125.01,Real Estate
08-06-2025,SSD,104.96,103.15,105.74,101.37,5449744,85123052511.83208,16.79,2.9,6.14,135.15,95.68,Healthcare
08-06-2025,ADBE,240.77,246.09,248.25,238.3,1678015,4.12399E+11,18.68,0.91,13.17,322.61,179.72,Communication Services
08-06-2025,V,196.42,192.62,198.68,191.65,11403230,219168540313.27084,22.18,4.25,8.68,210.3,142.11,Utilities
08-06-2025,CXE,205.65,203.96,207.75,201.68,9148469,70770873487.79288,15.41,4.99,13.24,252.26,142.64,Utilities
08-06-2025,ZKN,105.58,105.34,106.69,103.95,14540334,37734467758,21.72,1.69,4.85,134.01,75.7,Technology
08-06-2025,XWB,238.64,238.84,241.41,238.4,6493465,48973485624.43195,17.15,4.61,13.93,302.01,209.39,Consumer Staples
08-06-2025,TYK,115.89,115.44,116.92,114.44,13897170,20867949658.855984,20.73,4.5,5.57,139.6,91.59,Utilities
08-06-2025,EUH,144.24,146.84,149.32,142.66,6610877,71391123752.27646,12.79,3.24,11.48,165.23,102.13,Consumer Staples
08-06-2025,QWN,266.29,267.59,271.98,262.33,2049062,96281786299,19.42,2.78,13.78,309.02,235.29,Financials
08-06-2025,XLW,75.21,73.02,76.6,72.01,7265414,19525776764.55404,43.73,1.48,1.67,85.94,58.3,Technology
08-06-2025,UOD,75.25,74.41,75.97,72.94,6713674,46242217449.86728,33.72,4.79,2.21,90.26,68.22,Real Estate
08-06-2025,WDP,52.08,53.24,53.69,51.49,9024616,33745567054.873196,40.45,1.63,1.32,60.24,48.97,Technology
08-06-2025,SDV,72.62,73.5,74.72,71.95,8884247,77135040595.50426,25.24,4.06,2.91,84.37,53.71,Consumer Staples
08-06-2025,BSS,143.44,146.14,146.44,141.5,11555149,3564505605.207778,22.46,0.62,6.51,166.05,134.61,Healthcare
08-06-2025,LJX,47.39,46.8,48.02,46.64,13423127,35961606842,17.14,0.94,2.73,52.81,31.29,Consumer Discretionary
08-06-2025,KOM,149,150.07,152.45,148.8,6693924,68047004977.65313,16.97,1.45,8.84,162.2,132.04,Materials
08-06-2025,OUV,229.74,233.33,236.28,226.8,4341221,50866438953.27713,14.52,2.07,16.07,267.95,156.53,Financials
08-06-2025,JKX,210.15,213.92,216.79,207.04,3542065,41092984285.59335,26.32,2.41,8.13,254.86,141.03,Communication Services
08-06-2025,CRM,244.63,243.68,246.85,239.47,1198138,704903244724.6666,17.66,3.07,13.8,279.75,202.31,Energy
08-06-2025,SBA,133.17,129.96,134.32,129.63,14199218,59440325656.05573,29.92,1.67,4.34,144.81,113.38,Financials
08-06-2025,EII,204.44,203.39,206.86,202.6,12965205,27580073930.593998,24.9,2.03,8.17,226.93,187.93,Communication Services
08-06-2025,PRB,51.71,51.22,52.1,50.98,836015,32440906501.005703,23.28,0.63,2.2,59.89,39.28,Technology
08-06-2025,ZKG,268.88,266.43,269.35,262.84,13537918,53414584671.87087,15.63,2.32,17.05,309.78,190.57,Industrials
08-06-2025,UMT,124.78,124.68,125.07,123.95,9395207,18274622137.15545,21.29,3.73,5.86,142.87,111.58,Utilities
08-06-2025,JNH,64.96,64.74,66.03,63.81,7911400,18943029461.300182,12.59,1.35,5.14,70.96,58.8,Healthcare
08-06-2025,IGJ,45.32,44.42,45.72,44.18,7680199,51895812505.25589,10.67,1.86,4.16,48.04,31.53,Energy
08-06-2025,LQM,68.71,67.88,69.57,66.65,10856932,15046632248.875011,23.89,3.83,2.84,73.46,58.87,Real Estate
08-06-2025,BXO,124.89,122.1,127.36,121.47,5383809,29431492695.815273,11.63,2.29,10.5,155.74,111.08,Energy
08-06-2025,ZGS,149.98,154.3,156.14,149.52,12938364,98706548315.32112,25.74,2,5.99,173.72,114.26,Materials
08-06-2025,GGU,273.82,274.56,279.58,272.11,7014864,14904231094.344938,29.98,0.82,9.16,334.45,256.16,Communication Services
08-06-2025,MBR,96.03,97.01,97.96,95.1,4140983,48559270136.91185,21.25,3.44,4.57,129.23,75.11,Materials
08-06-2025,HHP,142.89,144.23,146.97,142.27,9386430,58335594269.49423,21.69,1.93,6.65,166.25,99.38,Technology
08-06-2025,UYQ,45.87,44.65,46.31,44.25,7384239,98100488989.01598,31.69,2.59,1.41,51.41,38.21,Consumer Staples
08-06-2025,WLC,255.29,259.33,260.47,250.83,10408304,27765044514.940247,28.65,3.33,9.05,315.65,203.13,Communication Services
08-06-2025,QUZ,278.57,280.76,283.8,275.05,3190479,22893081675.002464,21.85,2.59,12.85,328.84,245.4,Financials
08-06-2025,BIE,60.28,61,62.03,59.1,5765812,93766940701.58109,19.97,2.35,3.05,78.76,52.62,Utilities
08-06-2025,HAY,299.09,290.2,304.97,285.66,12423800,32360622560.146507,20.29,4.88,14.3,326.1,241.11,Utilities
08-06-2025,JZO,85.47,84.73,85.82,83.22,6823653,32190348729.849854,34.73,4.33,2.44,92.14,60.15,Consumer Staples
08-06-2025,GOJ,86.77,85.24,87.86,84.84,1534865,65576608919.37029,26.74,3.14,3.19,90.93,65.12,Real Estate
08-06-2025,MCZ,81.73,79.84,82.21,79.45,3823318,96075028714,35.12,0.51,2.27,91.08,62.97,Technology
08-06-2025,ZHA,65.69,65.18,66.72,65.08,1573726,97409097314.57744,21.23,2.28,3.07,86.12,58.23,Healthcare
08-06-2025,TVV,75.85,76.09,76.43,74.72,3964302,37295021818.15747,14.58,1.87,5.22,94.55,53.81,Industrials
08-06-2025,ETI,29.74,29.99,30.02,29.61,3871490,82163594908.23483,12.36,3.46,2.43,36.11,23.9,Industrials
08-06-2025,LUJ,213.76,217.08,220.53,211.35,9138297,91447022711.96991,19.98,3.81,10.86,283.99,189.38,Utilities
08-06-2025,NEU,233.03,232.76,233.77,231.87,5276171,37345990461.719025,20.26,2.15,11.49,286.08,189.72,Industrials
08-06-2025,AHA,243.58,245.73,246.11,239.55,6896917,79733012385.35876,22.11,0.95,11.11,275.54,169.34,Communication Services
08-06-2025,WKT,155.65,155.21,158,153.19,14086785,22486894099.985912,33.32,1.82,4.66,168.42,103.8,Financials
08-06-2025,PIB,163.65,158.89,165.84,158,12693673,65523834572.27596,21.02,2.19,7.56,189.44,121.99,Industrials
